code	level	name_en	name_es	name_short_es	name_short_en
8803	4digit	Parts of goods of heading 8801or 8802	Partes de los aparatos de las partidas 88.01 u 88.02.	Partes de otros aeronaces	Parts of other aircraft
8804	4digit	Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto	Paracaídas, incluidos los dirigibles, planeadores (“parapentes”) o de aspas giratorias giratorias; sus partes y accesorios.	Paracaídas	Parachutes
8805	4digit	Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles	Aparatos y dispositivos para lanzamiento de aeronaves; aparatos y dispositivos para aterrizaje en portaaviones y aparatos y dispositivos similares; aparatos de entrenamiento de vuelo en tierra; sus partes.	Aparatos para lanzamiento y aterrizaje de aeronaves	Aircraft launching gear
8901	4digit	Cruise ships, excursion boats,ferry boats, cargo ships, barges and similar vessels for the transport of persons or goods	Trasatlánticos, barcos para excursiones, transbordadores, cargueros, gabarras (barcazas) y barcos similares para transporte de personas o mercancías.	Trasatlánticos, transbordadores y barcos similares	Cruise ships and similar vessels
8902	4digit	Fishing vessels; factory ships and other vessels for processing or preserving fishery products	Barcos de pesca; barcos factoría y demás barcos para la preparación o la conservación de los productos de la pesca.	Barcos de pesca	Fishing vessels
8903	4digit	Yachts and other vessels for pleasure or sports; row boats and canoes	Yates y demás barcos y embarcaciones de recreo o deporte; barcas (botes) de remo y canoas.	Barcos de recreo o deporte	Pleasure or sport boats
8904	4digit	Tugs and pusher craft	Remolcadores y barcos empujadores.	Remolcadores y barcos empujadores	Tugs and pusher craft
8905	4digit	Light-vessels, fire-floats,dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms	Barcos faro, barcos bomba, dragas, pontones grúa y demás barcos en los que la navegación sea accesoria en relación con la función principal; diques flotantes; plataformas de perforación o explotación, flotantes o sumergibles.	Plataformas flotantes o sumergibles	Floating or submersible drilling platforms
8906	4digit	Other vessels, including warships and lifeboats other than row boats	Los demás barcos, incluidos los navíos de guerra y barcos de salvamento excepto los de remo.	Los demás barcos	Other vessels
8907	4digit	Other floating structures (for example, rafts, tanks, cofferdams, landing-stages,buoys and beacons)	Los demás artefactos flotantes (por ejemplo: balsas, depósitos, cajones, incluso de amarre, boyas y balizas).	Los demás artefactos flotantes	Other floating structures
8908	4digit	Vessels and other floating structures for breaking up (scrapping)	Barcos y demás artefactos flotantes para desguace.	Artefactos flotantes para desguace	Floating structures for scrapping
9001	4digit	Optical fibers and optical fiber bundles; optical fiber cables other than those of heading 8544; sheets and plates of polarizing material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other tha	Fibras ópticas y haces de fibras ópticas; cables de fibras ópticas, excepto los de la partida 85.44; hojas y placas de materia polarizante; lentes (incluso de contacto), prismas, espejos y demás elementos de óptica de cualquier materia, sin montar, excepto los de vidrio sin trabajar ópticamente.	Fibras ópticas	Optical fibers
9002	4digit	Lenses, prisms, mirrors and other optical elements, of any material, mounted,being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked; parts and accessories thereof	Lentes, prismas, espejos y demás elementos de óptica de cualquier materia, montados, para instrumentos o aparatos, excepto los de vidrio sin trabajar ópticamente.	Lentes y demás elementos de óptica	Lenses and other optical elements
9003	4digit	Frames and mountings for spectacles, goggles or the like, and parts thereof	Monturas (armazones) de gafas (anteojos) o artículos similares y sus partes.	Monturas de gafas o artículos similares	Frames for spectacles, goggles
9004	4digit	Spectacles, goggles and the like, corrective, protective or other	Gafas (anteojos) correctoras, protectoras u otras, y artículos similares.	Gafas correctoras, protectoras u otras	Glasses, protective or corrective
9005	4digit	Binoculars, monoculars, other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor, but not including instruments for radio-astronomy; parts and accessories thereof	Binoculares (incluidos los prismáticos), catalejos, anteojos astronómicos, telescopios ópticos y sus armazones; los demás instrumentos de astronomía y sus armazones, excepto los aparatos de radioastronomía.	Binoculares y telescopios ópticos	Binoculars amd other optical telescopes
9006	4digit	Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 8539; parts and accessories thereof	Cámaras fotográficas; aparatos y dispositivos, incluidos las lámparas y tubos, para la producción de destellos en fotografía, excepto las lámparas y tubos de descarga de la partida 85.39.	Cámaras fotográficas	Photographic cameras
9007	4digit	Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus; parts and accessories thereof	Cámaras y proyectores cinematográficos, incluso con grabador o reproductor de sonido incorporados.	Cámaras y proyectores cinematográficos	Cinematographic cameras and projectors
9008	4digit	Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers; parts and accessories thereof	Proyectores de imagen fija; ampliadoras o reductoras, fotográficas.	Proyectores de imagen fija	Still image projectors
9009	4digit	Electrostatic photo-copyers, direct process	Aparatos de fotocopia por sistema óptico o de contacto y aparatos de termocopia.	Fotocopiadores ópticas o de contacto o de termocopia	Electrostatic photo-copyers
9010	4digit	Apparatus and equipment for photographic (including cinematographic)laboratories, not specified or included elsewhere in this chapter; negatoscopes; projection screens; parts and accessories thereof	Aparatos y material para laboratorios fotográfico o cinematográfico (incluidos los aparatos para proyectar o realizar esquemas (trazas) de circuitos sobre superficies sensibilizadas de material semiconductor), no expresados ni comprendidos	Aparatos y material para laboratorios fotográfico ncp	Apparatus and equipment for photographic laboratories, n.e.c.
9011	4digit	Compound optical microscopes, including those for photomicrography, cinemicrography or microprojection; parts and accessories thereof	Microscopios ópticos, incluso para fotomicrografía, cinefotomicrografía o microproyección.	Microscopios ópticos	Optical microscopes
9012	4digit	Microscopes other than optical microscopes; diffraction apparatus; parts and accessories thereof	Microscopios, excepto los ópticos; difractógrafos.	Microscopios, excepto los ópticos	Microscopes, other than optical
9013	4digit	Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo	Dispositivos de cristal líquido que no constituyan artículos comprendidos más específicamente en otra parte; láseres, excepto los diodos láser; los demás aparatos e instrumentos de óptica, no expresados ni comprendidos en otra parte de este Capítulo.	Dispositivos de cristal líquido	Liquid crystal devices
9014	4digit	Direction finding compasses; other navigational instruments and appliances; parts and accessories thereof	Brújulas, incluidos los compases de navegación; los demás instrumentos y aparatos de navegación.	Brújulas	Direction finding compasses
9015	4digit	Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof	Instrumentos y aparatos de geodesia, topografía, agrimensura, nivelación, fotogrametría, hidrografía, oceanografía, hidrología, meteorología o geofísica, excepto las brújulas; telémetros.	Instrumentos de topografía	Surveying instruments
9016	4digit	Balances of a sensitivity of a 5 cg or better, with or without weights; parts and accessories thereof:	Balanzas sensibles a un peso inferior o igual a 5 cg, incluso con pesas.	Balanzas sensibles a un peso < 5 cg	Balances of a sensitivity < 50 milligram
9017	4digit	Drawing, marking-out or mathematical calculating instruments (for example,drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators);instruments for measuring length, for use in the hand (for example, measuring and tapes,mic	Instrumentos de dibujo, trazado o cálculo (por ejemplo: máquinas de dibujar, pantógrafos, transportadores, estuches de dibujo, reglas y círculos, de cálculo); instrumentos manuales de medida de longitud (por ejemplo: metros, micrómetros, calibradores), no expresados ni comprendidos en otra parte de este Capítulo.	Instrumentos de dibujo o de medida	Drafting tables and machines
9018	4digit	Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight-testing instruments; parts and accessories thereof	Instrumentos y aparatos de medicina, cirugía, odontología o veterinaria, incluidos los de centellografía y demás aparatos electromédicos, así como los aparatos para pruebas visuales.	Instrumentos y aparatos de medicina, odontología o veterinaria	Medical, surgical, dental or vet instruments
9019	4digit	Mechano-therapy appliances; massage apparatus;psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy,artificial respiration or other therapeutic respiration apparatus; parts and accessories thereof	Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia; aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria.	Aparatos de mecanoterapia	Therapy applicances
9020	4digit	Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters; parts and accessories thereof:	Los demás aparatos respiratorios y máscaras antigás, excepto las máscaras de protección sin mecanismo ni elemento filtrante amovible.	Otros aparatos respiratorios y antigás	Other breathing appliances and gas masks
9021	4digit	Orthopedic appliances,including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or	Artículos y aparatos de ortopedia, incluidas las fajas y vendajes medicoquirúrgicos y las muletas; tablillas, férulas u otros artículos y aparatos para fracturas; artículos y aparatos de prótesis; audífonos y demás aparatos que lleve la propia persona o se le implanten para compensar un defecto o incapacidad.	Artículos y aparatos de ortopedia	Orthopedic appliances
9022	4digit	Apparatus based on the use ofX-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension generators, c	Aparatos de rayos X y aparatos que utilicen radiaciones alfa, beta o gamma, incluso para uso médico, quirúrgico, odontológico o veterinario, incluidos los aparatos de radiografía o radioterapia, tubos de rayos X y demás dispositivos generadores de rayos X, generadores de tensión, consolas de mando, pantallas, mesas, sillones y soportes similares para examen o tratamiento.	Aparatos de rayos X	X-ray machines
9023	4digit	Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses, and parts and accessories thereof	Instrumentos, aparatos y modelos concebidos para demostraciones (por ejemplo: en la enseñanza o exposiciones), no susceptibles de otros usos.	Instrumentos para demostraciones	Instruments designed for demonstrational purposes
9024	4digit	Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics), and parts and accessories thereof	Máquinas y aparatos para ensayos de dureza, tracción, compresión, elasticidad u otras propiedades mecánicas de materiales (por ejemplo: metal, madera, textil, papel, plástico).	Máquinas para ensayos de mecánica de materiales	Machines for testing the mechanical properties of materials
9025	4digit	Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof	Densímetros, areómetros, pesalíquidos e instrumentos flotantes similares, termómetros, pirómetros, barómetros, higrómetros y sicrómetros, aunque sean registradores, incluso combinados entre sí.	Densímetros, termómetros etc.	Hydrometers, thermometers etc.
9026	4digit	Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032	Instrumentos y aparatos para medida o verificación de caudal, nivel, presión u otras características variables de líquidos o gases (por ejemplo: caudalímetros, indicadores de nivel, manómetros, contadores de calor), excepto los instrumentos y aparatos de las partidas 90.14, 90.15, 90.28 ó 90.32.	Instrumentos de medición de caudal y presión de líquidos o gases	Instruments for measuring flow or other variables of liquids or gases
9027	4digit	Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or	Instrumentos y aparatos para análisis físicos o químicos (por ejemplo: polarímetros, refractómetros, espectrómetros, analizadores de gases o humos); instrumentos y aparatos para ensayos de viscosidad, porosidad, dilatación, tensión superficial o similares o para medidas calorimétricas, acústicas o fotométricas (incluidos los exposímetros); micrótomos.	Instrumentos para análisis físicos o químicos	Instruments for physical or chemical analysis
9028	4digit	Gas, liquid or electricity supply or production meters, including calibrating meters thereof; parts and accessories thereof	Contadores de gas, líquido o electricidad, incluidos los de calibración.	Contadores de gas, líquido o electricidad	Gas, liquid or electricity meters
9029	4digit	Revolution counters, production counters, taximeters, odometers, pedometers and the like; speedometers and tachometers, other than those of heading 9014 or 9015; stroboscopes;parts and accessories thereof	Los demás contadores (por ejemplo: cuentarrevoluciones, contadores de producción, taxímetros, cuentakilómetros, podómetros); velocímetros y tacómetros, excepto los de las partidas 90.14 ó 90.15; estroboscopios.	Los demás contadores	Meters
9030	4digit	Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin	Osciloscopios, analizadores de espectro y demas instrumentos y aparatos para medida o verificacion de magnitudes electricas; instrumentos y aparatos para medida o deteccion de radiaciones alfa, beta, gamma, x, cosmicas o demas radiaciones ionizantes.	Osciloscopios e instrumentos de medición de electricidad	Oscilloscopes and other instruments for measuring electricity
9031	4digit	Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors; parts and accessories thereof	Instrumentos, aparatos y máquinas para medida o verificación, no expresados ni comprendidos en otra parte de este capítulo; proyectores de perfiles.	Instrumentos para medida o verificación	Measuring instruments
9032	4digit	Automatic regulating or controlling instruments and apparatus; parts and accessories thereof	Instrumentos y aparatos para regulación o control automáticos.	Aparatos para regulación automáticos	Automatic regulating instruments
9033	4digit	Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90	Partes y accesorios, no expresados ni comprendidos en otra parte de este Capítulo, para máquinas, aparatos, instrumentos o artículos del Capítulo 90.	Otras partes para máquinas y aparatos	Other parts for machines and appliances
9101	4digit	Wrist watches, pocket watches and other watches, including stop watches, with case of precious metal or of metal clad with precious metal	Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaqué).	Relojes de pulsera chapados de metal precioso	Watches with cases of precious metal
9102	4digit	Wrist watches, pocket watches and other watches, including stopwatches, other than those of heading 9101	Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01.	Relojes de pulsera	Watches
9103	4digit	Clocks with watch movements, excluding clocks of heading 9104	Despertadores y demás relojes de pequeño mecanismo de relojería.	Relojes de pequeño mecanismo	Clocks with watch movements
9104	4digit	Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels:	Relojes de tablero de instrumentos y relojes similares, para automóviles, aeronaves, barcos o demás vehículos.	Relojes de tablero para vehículos	Instrument panel clocks for vehicles
9105	4digit	Other clocks	Los demás relojes.	Los demás relojes	Other clocks
9106	4digit	Time of day recording apparatus and apparatus for measuring,recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time registers, time-recorders)	Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojería o motor sincrónico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores).	Aparatos de control de tiempo	Apparatus for measuring intervals of time
9107	4digit	Time switches with clock or watch movement or with synchronous motor:	Interruptores horarios y demás aparatos que permitan accionar un dispositivo en un momento dado, con mecanismo de relojería o motor sincrónico.	Interruptores horarios	Time switches
9108	4digit	Watch movements, complete and assembled	Pequeños mecanismos de relojería completos y montados.	Pequeños mecanismos de relojería completos	Watch movements, complete
9109	4digit	Clock movements, complete and assembled	Los demás mecanismos de relojería completos y montados.	Los demás mecanismos de relojería completos	Clock movements, complete
9110	4digit	Complete watch or clock movements, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements	Mecanismos de relojería completos, sin montar o parcialmente montados ("chablons"); mecanismos de relojería incompletos, montados; mecanismos de relojería "en blanco" ("ébauches").	Mecanismos de relojería completos, sin montar	Clock movements, complete, unassembled
9111	4digit	Watch cases and parts thereof	Cajas de los relojes de las partidas 91.01 ó 91.02 y sus partes.	Cajas de los relojes y partes	Watch cases and parts
9112	4digit	Clock cases and cases of a similar type for other goods of this chapter, and parts thereof	Cajas y envolturas similares para los demás aparatos de relojería, y sus partes.	Cajas de relojes	Clock cases
9113	4digit	Watch straps, watch bands and watch bracelets, and parts thereof	Pulseras para reloj y sus partes.	Pulseras para reloj	Watch straps
9114	4digit	Other clock or watch parts	Las demás partes de aparatos de relojería.	Las demás partes de aparatos de relojería	Other clock or watch parts
9201	4digit	Pianos, including player pianos; harpsichords and other keyboard stringed instruments	Pianos, incluso automáticos; clavecines y demás instrumentos de cuerda con teclado.	Pianos	Pianos
9202	4digit	Other string musical instruments (for example, guitars, violins, harps)	Los demás instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas).	Los demás instrumentos musicales de cuerda	Musical instruments, string
9203	4digit	Harmoniums, pipe organs, etc	Organos de tubos y teclado; armonios e instrumentos similares de teclado y lengüetas metalicas libres	Órganos de tubos, armonios y similares de teclado	Harmoniums, pipe organs, etc
9204	4digit	Accordions and similar instruments	Acordeones e instrumentos similares; armonicas.	Acordeones e instrumentos similares	Accordions and similar instruments
9205	4digit	Wind musical instruments (for example, clarinets, trumpets, bagpipes)	Instrumentos musicales de viento (por ejemplo: órganos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos.	Instrumentos musicales de viento	Musical instruments, wind
9206	4digit	Percussion musical instruments (for example, drums, xylophones,cymbals, castanets, maracas):	Instrumentos musicales de percusión (por ejemplo: tambores, cajas, xilófonos, platillos, castañuelas, maracas).	Instrumentos musicales de percusión	Musical instruments, percussion
9207	4digit	Musical instruments, the sound of which is produced, or must be amplified,electrically (for example, organs, guitars, accordions)	Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse eléctricamente (por ejemplo: órganos, guitarras, acordeones).	Instrumentos musicales de amplificación eléctrica	Musical instruments, electric
9208	4digit	Musicboxes, fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading of this chapter; decoy calls of all kinds; whistles, call horns and other mouth-blown sound	Cajas de música, orquestriones, organillos, pájaros cantores, sierras musicales y demás instrumentos musicales no comprendidos en otra partida de este Capítulo; reclamos de cualquier clase; silbatos, cuernos y demás instrumentos de boca, de llamada o aviso.	Cajas de música, orquestriones, organillos, etc	Musicboxes, fairground organs, etc.
9209	4digit	Parts (for example, mechanisms for music boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds	Partes (por ejemplo, mecanismos de cajas de música) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecánicos) de instrumentos musicales; metrónomos y diapasones de cualquier tipo.	Partes de instrumentos musicales	Parts of musical instruments
9301	4digit	Military weapons, other than revolvers, pistols and the arms of heading 9307	Armas de guerra, excepto los revólveres, pistolas y armas blancas.	Armas de guerra, excepto los pistolas	Military weapons, other than pistols
9302	4digit	Revolvers and pistols	Revólveres y pistolas, excepto los de las partidas 93.03 ó 93.04.	Revólveres y pistolas	Revolvers and pistols
9303	4digit	Other firearms and similar devices which operate by the firing of an explosive charge (for example, sporting shot-guns and rifles, muzzle-loading firearms, Very pistols and other devices designed to project only signal flares, pistols and revolvers for fi	Las demás armas de fuego y artefactos similares que utilicen la deflagración de pólvora (por ejemplo: armas de caza, armas de avancarga, pistolas lanzacohete y demás artefactos concebidos únicamente para lanzar cohetes de señal, pistolas y revólveres de fogueo, pistolas de matarife, cañones lanzacabo).	Las demás armas de fuego	Other firearms
9304	4digit	Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 9307:	Las demás armas (por ejemplo: armas largas y pistolas de muelle (resorte), aire comprimido o gas, porras), excepto las de la partida 93.07.	Las demás armas (pistolas de muelle, etc.)	Other arms (air guns, truncheons, etc.)
9305	4digit	Parts and accessories of articles of headings 9301 to 9304	Partes y accesorios de los artículos de las partidas 93.01 a 93.04.	Partes de armas de guerra	Parts of military weapons
9306	4digit	Bombs, grenades, torpedoes,mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads	Bombas, granadas, torpedos, minas, misiles, cartuchos y demás municiones y proyectiles, y sus partes, incluidas las postas, perdigones y tacos para cartuchos.	Municiones y proyectiles	Munitions of war
9307	4digit	Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor	Sables, espadas, bayonetas, lanzas y demás armas blancas, sus partes y fundas.	Sables y demás armas blancas	Swords, cutlasses, etc.
9401	4digit	Seats (other than those of heading 9402), whether or not convertible into beds, and parts thereof	Asientos (excepto los de la partida 94.02), incluso los transformables en cama, y sus partes.	Asientos	Seats
9402	4digit	Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevating mo	Mobiliario para medicina, cirugía, odontología o veterinaria (por ejemplo: mesas de operaciones o de reconocimiento, camas con mecanismo para uso clínico, sillones de dentista); sillones de peluquería y sillones similares, con dispositivos de orientación y elevación; partes de estos artículos.	Mobiliario para medicina, odontología o veterinaria	Medical, dental or veterinary furniture
9403	4digit	Other furniture and parts thereof	Los demás muebles y sus partes.	Los demás muebles y sus partes	Other furniture and parts
9404	4digit	Mattress supports; articles of bedding and similar furnishing (for example,mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed orinternally fitted with any material or of cellular rubber or plastics, whether or no	Somieres; artículos de cama y artículos similares (por ejemplo: colchones, cubrepiés, edredones, cojines, pufes, almohadas), bien con muelles (resortes), bien rellenos o guarnecidos interiormente con cualquier materia, incluidos los de caucho o plástico celulares, recubiertos o no.	Somieres; artículos de cama	Mattresses and bedding
9405	4digit	Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec	Aparatos de alumbrado (incluidos los proyectores) y sus partes, no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares, con fuente de luz inseparable, y sus partes no expresadas ni comprendidas en otra parte.	Aparatos de alumbrado	Lamps
9406	4digit	Prefabricated buildings:	Construcciones prefabricadas.	Construcciones prefabricadas	Prefabricated buildings
9501	4digit	Rideable wheeled toys, dolls carriages	Juguetes de ruedas concebidos para que se monten los niños (por ejemplo: triciclos, patinetas, monopatines, coches de pedal); coches y sillas de ruedas para muñecas o muñecos.	Juguetes de montar infantiles, de ruedas	Rideable wheeled toys, dolls carriages
9502	4digit	Dolls representing only human beings	Muñecas y muñecos que representen solamente seres humanos.	Muñecas	Dolls
9503	4digit	Labeled for use by other persons	Triciclos, patinetes, coches de pedal y juguetes similares con ruedas; coches y sillas de ruedas para muñecas o muñecos; muñecas o muñecos; los demás juguetes; modelos reducidos y modelos similares, para entretenimiento, incluso animados; rompecabezas de cualquier clase.	Juguetes y rompecabezas	Toys
9504	4digit	Articles for arcade, table or parlor games, including pinball machines, bagatelle, billiards and special tables for casino games; automatic bowling alley equipment; parts and accessories thereof	Consolas y máquinas de videojuegos, artículos para juegos de sociedad, incluidos los juegos con motor o mecanismo, billares, mesas especiales para juegos de casino y juegos de bolos automáticos (“bowlings”).	Consolas y máquinas de videojuegos, billares, etc	Articles for arcade, table or parlor games
9505	4digit	Festive, carnival or other entertainment articles, including magic tricks and practical joke articles; parts and accessories thereof	Artículos para fiestas, carnaval u otras diversiones, incluidos los de magia y artículos sorpresa.	Artículos para fiestas, carnaval u otras diversiones	Festive, carnival or other entertainment articles
9506	4digit	Articles and equipment for general physical exercise,gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this chapter; swimming pools and wading pools; parts and accessories thereof	Artículos y material para cultura física, gimnasia, atletismo, demás deportes (incluido el tenis de mesa) o para juegos al aire libre, no expresados ni comprendidos en otra parte de este Capítulo; piscinas, incluso infantiles.	Artículos para deportes	Sports equipment
9507	4digit	Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof	Cañas de pescar, anzuelos y demás artículos para la pesca con caña; salabardos, cazamariposas y redes similares; señuelos (excepto los de las partidas 92.08 ó 97.05) y artículos de caza similares.	Equipo de pesca y caza	Fishing and hunting equipment
9508	4digit	Merry-go-rounds, boat-swings, shooting galleries and other fairground amusements; traveling circuses and traveling menageries; traveling theaters;parts and accessories thereof	Tiovivos, columpios, casetas de tiro y demás atracciones de feria; circos, zoológicos y teatros, ambulantes.	Tiovivos y demás atracciones de feria	Merry-go-rounds and other fairground amusements
9601	4digit	Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by molding)	Marfil, hueso, concha (caparazón) de tortuga, cuerno, asta, coral, nácar y demás materias animales para tallar, trabajadas, y manufacturas de estas materias (incluso las obtenidas por moldeo).	Manufacturas de marfil, hueso o concha	Worked ivory, tortoise-shell, etc.
9602	4digit	Worked vegetable or mineral carving material and articles of these materials; molded or carved articles of wax, of stearin, of natural gums or natural resins, of modeling pastes, and other molded or carved articles, not elsewhere specified or included;wor	Materias vegetales o minerales para tallar, trabajadas, y manufacturas de estas materias; manufacturas moldeadas o talladas de cera, parafina, estearina, gomas o resinas naturales o pasta para modelar y demás manufacturas moldeadas o talladas no expresadas ni comprendidas en otra parte; gelatina sin endurecer trabajada, excepto la de la partida 35.03, y manufacturas de gelatina sin endurecer.	Materias vegetales o minerales para tallar	Worked vegetable or mineral carving material
9603	4digit	Brooms, brushes (including brushes constituting parts of machines,appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers;squeege	Escobas y escobillas, cepillos, brochas y pinceles (incluso si son partes de máquinas, aparatos o vehículos), escobas mecánicas, sin motor, de uso manual, fregonas o mopas y plumeros; cabezas preparadas para artículos de cepillería; almohadillas o muñequillas y rodillos, para pintar; rasquetas de caucho o materia flexible análoga.	Escobas y mopas	Brooms and mops
9604	4digit	Hand sieves and hand riddles	Tamices, cedazos y cribas, de mano.	Tamices, cedazos y cribas, de mano	Hand sieves and riddles
9605	4digit	Travel sets for personal toilet, sewing or shoeor clothes cleaning (other than manicure and pedicure sets of heading 8214)	Juegos o surtidos de viaje para aseo personal, costura o limpieza del calzado o de prendas de vestir.	Juegos de viaje	Travel sets
9606	4digit	Buttons, press-fasteners, snap-fasteners and press-studs, button molds and other parts of these articles; button blanks	Botones y botones de presión; formas para botones y demás partes de botones o de botones de presión; esbozos de botones.	Botones y botones de presión	Buttons
9607	4digit	Slide fasteners and parts thereof	Cierres de cremallera (cierres relámpago) y sus partes.	Cierres de cremallera	Slide fasteners
9608	4digit	Ball point pens; felt tipped and other porous-tipped pens and markers;fountain pens, stylograph pens and other pens; duplicating styli; propelling or sliding pencils (for example, mechanical pencils); pen-holders, pencil-holders and similar holders; part	Bolígrafos; rotuladores y marcadores con punta de fieltro u otra punta porosa; estilográficas y demás plumas; estiletes o punzones para clisés de mimeógrafo (“stencils”); portaminas; portaplumas, portalápices y artículos similares; partes de estos artículos (incluidos los capuchones y sujetadores), excepto las de la partida 96.09.	Boligrafos	Pens
9609	4digit	Pencils (other than those pencils of heading 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks	Lápices, minas, pasteles, carboncillos, tizas para escribir o dibujar y jaboncillos (tizas) de sastre.	Lápices, minas, pasteles etc.	Pencils, crayons, pastels, etc.
9610	4digit	Slates and boards, with writing or drawing surfaces,whether or not framed	Pizarras y tableros para escribir o dibujar, incluso enmarcados.	Pizarras y tableros para escribir o dibujar	Slates and boards, with writing or drawing surfaces
9611	4digit	Date, sealing or numbering stamps and the like, (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such composing sticks	Fechadores, sellos, numeradores, timbradores y artículos similares (incluidos los aparatos para imprimir etiquetas), de mano; componedores e imprentillas con componedor, de mano.	Sellos y artículos similares de mano	Hand-operated stamps
