code	level	name_en	name_es	name_short_es	name_short_en
720130	6digit	Alloy pig iron, in primary forms			Alloy pig iron, primary forms
720140	6digit	Spiegeleisen in primary forms			Spiegeleisen in primary forms
720211	6digit	Ferro-manganese, >2% carbon			Ferro-manganese, >2% carbon
720219	6digit	Ferro-manganese, <2% carbon			Ferro-manganese, <2% carbon
720221	6digit	Ferro-silicon, >55% silicon			Ferro-silicon, >55% silicon
720229	6digit	Ferro-silicon, <55% silicon			Ferro-silicon, <55% silicon
720230	6digit	Ferro-silico-manganese			Ferro-silico-manganese
720241	6digit	Ferro-chromium, >4% carbon			Ferro-chromium, >4% carbon
720249	6digit	Ferro-chromium, <4% carbon			Ferro-chromium, <4% carbon
720250	6digit	Ferro-silico-chromium			Ferro-silico-chromium
720260	6digit	Ferro-nickel			Ferro-nickel
720270	6digit	Ferro-molybdenum			Ferro-molybdenum
720280	6digit	Ferro-tungsten and ferro-silico-tungsten			Ferro-tungsten, ferro-silico-tungsten
720291	6digit	Ferro-titanium and ferro-silico-titanium			Ferro-titanium, ferro-silico-titanium
720292	6digit	Ferro-vanadium			Ferro-vanadium
720293	6digit	Ferro-niobium			Ferro-niobium
720299	6digit	Ferro-alloys, nes			Ferro-alloys, nes
720310	6digit	Ferrous products from direct reduction of iron ore			Ferrous products, direct iron ore reduction
720390	6digit	Spongy iron lumps, pellets, etc > 99.94% pure			Spongy iron lumps, pellets, >99.94% pure
720410	6digit	Waste or scrap, of cast iron			Cast iron waste/scrap
720421	6digit	Waste or scrap, of stainless steel			Stainless steel waste/scrap
720429	6digit	Waste or scrap, of alloy steel, other than stainless			Alloy steel waste/scrap, not stainless
720430	6digit	Waste or scrap, of tinned iron or steel			Tinned iron or steel waste/scrap
720441	6digit	Waste from the mechanical working of iron or steel ne			Worked iron/steel waste
720449	6digit	Ferrous waste or scrap, nes			Ferrous waste, scrap
720450	6digit	Remelting scrap ingots, of iron or steel			Remelting scrap ingots, of iron/steel
720510	6digit	Granules of pig iron or spiegeleisen			Granules of pig iron
720521	6digit	Powders, alloy steel			Powders, alloy steel
720529	6digit	Powders, iron or steel, other than alloy			Powders, iron or steel, non-alloy
720610	6digit	Iron or non-alloy steel in ingots, <99.94% iron			Iron/non-alloy steel in ingots, <99.94% iron
720690	6digit	Iron or non-alloy steel, primary nes, <99.94% iron			Iron/non-alloy steel, primary, <99.94% iron
720711	6digit	Rectangular iron or non-alloy steel bars, <.25%C, width< twice thicknes			Rectangular iron/non-alloy steel bars, <.25%C, width<twice thicknes
720712	6digit	Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes			Semi-finished bars, iron/non-alloy steel <.25%C rectang
720719	6digit	Semi-finished product, iron or non-alloy steel <0.25%C, nes			Semi-finished iron/non-alloy steel <0.25%C
720720	6digit	Semi-finished product, iron or non-alloy steel >0.25%C			Semi-finished iron/non-alloy steel >0.25%C
720811	6digit	Hot rolled iron or non-alloy steel, coil,w >600mm, t >10mm, myp 355 mpa			Hot rolled iron or non-alloy steel, coil,w >600mm, t >10mm, myp 355 mpa
720812	6digit	Hot rolled iron or non-alloy steel, coil,w >600mm, t 4.75-10mm, 355 mpa			Hot rolled iron or non-alloy steel, coil,w >600mm, t 4.75-10mm, 355 mpa
720813	6digit	Hot rolled iron or non-alloy steel, coil,w >600mm, t 3-4.75mm, 355 mpa			Hot rolled iron or non-alloy steel, coil,w >600mm, t 3-4.75mm, 355 mpa
720814	6digit	Hot rolled iron or non-alloy steel, coil,w >600mm, t <3mm, myp 275 mpa			Hot rolled iron or non-alloy steel, coil,w >600mm, t <3mm, myp 275 mpa
720821	6digit	Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes			Hot rolled iron/non-alloy steel, coil, w>600 t>10mm
720822	6digit	Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes			Hot rolled iron/non-alloy steel, coil, w>600 t 4.75-10mm
720823	6digit	Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes			Hot rolled iron/non-alloy steel, coil, w>600, t 3-4.75mm
720824	6digit	Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne			Hot rolled iron/non-alloy steel, coil, w>600 t<3mm
720831	6digit	Hot rolled iron or non-alloy steel, flat, w 600-1250mm, t >4mm, 355 mpa			Hot rolled iron or non-alloy steel, flat, w 600-1250mm, t >4mm, 355 mpa
720832	6digit	Hot rolled iron or non-alloy steel, flat,w >600mm, t >10mm, myp 355 mpa			Hot rolled iron or non-alloy steel, flat,w >600mm, t >10mm, myp 355 mpa
720833	6digit	Hot rolled iron or non-alloy steel, flat,w >600mm, t 4.75-10mm, 355 mpa			Hot rolled iron or non-alloy steel, flat,w >600mm, t 4.75-10mm, 355 mpa
720834	6digit	Hot rolled iron or non-alloy steel, flat,w >600mm, t 3-4.75mm, 355 mpa			Hot rolled iron or non-alloy steel, flat,w >600mm, t 3-4.75mm, 355 mpa
720835	6digit	Hot rolled iron or non-alloy steel, flat,w >600mm, t <3mm, myp 275 mpa			Hot rolled iron or non-alloy steel, flat,w >600mm, t <3mm, myp 275 mpa
720841	6digit	Hot rolled iron or non-alloy steel, flat,width 600-1250mm, t >4mm, nes			Hot rolled iron or non-alloy steel, flat,width 600-1250mm, t >4mm, nes
720842	6digit	Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes			Hot rolled iron/non-alloy steel, flat, w>600 t>10mm
720843	6digit	Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes			Hot rolled iron/non-alloy steel, flat, w>600 t 4.75-10mm
720844	6digit	Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne			Hot rolled iron/non-alloy steel, flat, w>600 t 3-4.75mm
720845	6digit	Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes			Hot rolled iron/non-alloy steel, flat, w>600 t<3mm
720890	6digit	Hot rolled iron or non-alloy steel, width >600mm, nes			Hot rolled iron/non-alloy steel, w>600mm
720911	6digit	Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, 355 mp			Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, 355 mp
720912	6digit	Cold rolled iron or non-alloy steel, coil, w >600mm, t 1.0-3mm, 275 mpa			Cold rolled iron or non-alloy steel, coil, w >600mm, t 1.0-3mm, 275 mpa
720913	6digit	Cold rolled iron or non-alloy steel, coil, w >600mm, t 0.5-<1mm, 275 mp			Cold rolled iron or non-alloy steel, coil, w >600mm, t 0.5-<1mm, 275 mp
720914	6digit	Cold rolled iron or non-alloy steel, coil, w >600mm, t <0.5mm, 275 mpa			Cold rolled iron or non-alloy steel, coil, w >600mm, t <0.5mm, 275 mpa
720921	6digit	Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, nes			Cold rolled iron/non-alloy steel, coil, w>600 t>3mm
720922	6digit	Cold rolled iron or non-alloy steel, coil, width >600mm, t 1-3mm, nes			Cold rolled iron/non-alloy steel, coil, w>600 t 1-3mm
720923	6digit	Cold rolled iron or non-alloy steel, coil, width >600mm, t 0.5-1mm, nes			Cold rolled iron/non-alloy steel, coil, w>600 t .5-1mm
720924	6digit	Cold rolled iron or non-alloy steel, coil, width >600mm, t <0.5mm, nes			Cold rolled iron/non-alloy steel, coil, w>600 t<.5mm
720931	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, 355 mp			Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, 355 mp
720932	6digit	Cold rolled iron or non-alloy steel, flat, w >600mm, t 1-3mm, 355 mpa			Cold rolled iron or non-alloy steel, flat, w >600mm, t 1-3mm, 355 mpa
720933	6digit	Cold rolled iron or non-alloy steel, flat, w >600mm, t 0.5-1mm, 355 mpa			Cold rolled iron or non-alloy steel, flat, w >600mm, t 0.5-1mm, 355 mpa
720934	6digit	Cold rolled iron or non-alloy steel, flat, w >600mm, t <0.5mm, 355 mpa			Cold rolled iron or non-alloy steel, flat, w >600mm, t <0.5mm, 355 mpa
720941	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, nes			Cold rolled iron/non-alloy steel, flat, w>600 t>3mm
720942	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, t 1-3mm, nes			Cold rolled iron/non-alloy steel, flat, w>600 t 1-3mm
720943	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, t 0.5-1mm, nes			Cold rolled iron/non-alloy steel, flat, w>600 t 0.5-1mm
720944	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, t <0.5mm, nes			Cold rolled iron/non-alloy steel, flat, w>600 t<.5mm
720990	6digit	Cold rolled iron or non-alloy steel, flat, width >600mm, nes			Cold rolled iron/non-alloy steel, flat, w>600mm
721011	6digit	Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t >0.5m			Flat rolled iron/non-alloy steel, tin coated, w>600mm, t>0.5m
721012	6digit	Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t <0.5m			Flat rolled iron/non-alloy steel, tin coated, w>600mm t<.5m
721020	6digit	Flat rolled iron or non-alloy steel, coated with lead, width >600mm			Flat rolled iron/non-alloy steel, lead coated, w>600mm
721031	6digit	Flat rolled iron or non-alloy steel, electro plate/zinc,<3mm/275,>3/355			Flat rolled iron or non-alloy steel, electro plate/zinc,<3mm/275,>3/355
721039	6digit	Flat rolled iron or non-alloy steel, electro plate/zinc,w >600mm, nes			Flat rolled iron/non-alloy steel, electro plate/zinc, w>600mm
721041	6digit	Flat rolled iron or non-alloy steel, coat/zinc, corrugated, w >600m, ne			Flat rolled iron/non-alloy steel, coat/zinc, corrugated, w>600m
721049	6digit	Flat rolled iron or non-alloy steel, coated with zinc, width >600mm, ne			Flat rolled iron/non-alloy steel, zinc coated, w>600mm
721050	6digit	Flat rolled iron or non-alloy steel, coated chromium/oxides, w> 600 mm			Flat rolled iron/non-alloy steel, coated chromium/oxides, w>600 mm
721060	6digit	Flat rolled iron or non-alloy steel, coated with aluminium, width>600mm			Flat rolled iron/non-alloy steel, aluminium coated, w>600mm
721070	6digit	Flat rolled iron or non-alloy steel, painted/plastic coated,width>600mm			Flat rolled iron/non-alloy steel, plastic coated, w>600mm
721090	6digit	Flat rolled iron or non-alloy steel, clad/plated/coated, w >600mm, nes			Flat rolled iron/non-alloy steel, clad/plated/coated, w>600mm
721111	6digit	Hot box roll iron or non-alloy steel, flat, w 150-600mm, t >4mm, myp>35			Hot box roll iron or non-alloy steel, flat, w 150-600mm, t >4mm, myp>35
721112	6digit	Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, myp 355			Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, myp 355
721119	6digit	Hot rolled iron or non-alloy steel, w <600mm, t<3mm myp275/t>3mm myp355			Hot rolled iron/non-alloy steel, w<600 t<3mm myp275/t>3mm myp355
721121	6digit	Hot box rolled iron or non-alloy steel, flat, w 150-600mm,t >4mm, uncla			Hot box rolled iron/non-alloy steel, flat, w150-600 t >4mm, unclad
721122	6digit	Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, unclad nes			Hot rolled iron/non-alloy steel, w<600 t>4.75mm, unclad
721129	6digit	Hot rolled iron or non-alloy steel, width <600mm unclad, nes			Hot rolled iron/non-alloy steel, w<600mm, unclad
721130	6digit	Cold rolled iron or non-alloy steel, width <600mm, <3mm-myp275, >3mm-35			Cold rolled iron or non-alloy steel, width <600mm, <3mm-myp275, >3mm-35
721141	6digit	Flat rolled iron or non-alloy steel, width <600mm, unclad, <0.25% C, ne			Flat rolled iron/non-alloy steel, w<600mm, unclad, <.25%C
721149	6digit	Flat rolled iron or non-alloy steel, width <600mm, unclad, nes			Flat rolled iron/non-alloy steel, w<600mm, unclad
721190	6digit	Flat rolled iron or non-alloy steel, width <600mm, unclad, nes			Flat rolled iron/non-alloy steel, w<600mm, unclad
721210	6digit	Flat rolled iron or non-alloy steel, width <600mm, plated with tin			Flat rolled iron/non-alloy steel, w<600mm, tin plated
721221	6digit	Flat rolled steel, <600mm, zinc plate,<3mm-275/3mm-35			Flat rolled steel, <600mm, zinc plate,<3mm-275/3mm-35
721229	6digit	Flat rolled steel, <600mm, electro-plated zinc, nes			Flat rolled steel, <600mm, electro-plated zinc
721230	6digit	Flat rolled iron or non-alloy steel, <600mm, coated with zinc, nes			Flat rolled iron/non-alloy steel, <600mm, zinc coated
721240	6digit	Flat rolled iron or non-alloy steel, <600mm, painted/plastic coated			Flat rolled iron/non-alloy steel, <600mm, plastic coated
721250	6digit	Flat rolled iron or non-alloy steel, <600mm, plated/coated, nes			Flat rolled iron/non-alloy steel, <600mm, plated/coated
721260	6digit	Flat rolled iron or non-alloy steel, width <600mm, clad			Flat rolled iron/non-alloy steel, w<600mm, clad
721310	6digit	Hot rolled bar/rod grooved iron or non-alloy steel in irregular coils			Hot rolled bar/rod grooved iron/non-alloy steel, irregular coils
721320	6digit	Hot rolled bar/rod, irregular coils,free cutting stee			Hot rolled bar/rod, irregular coils, free cutting steel
721331	6digit	Hot rolled bar/rod, iron or non-alloy steel, coiled width <14mm, C<.25%			Hot rolled bar/rod, iron/non-alloy steel, coiled, w<14mm C<.25%
721339	6digit	Hot rolled bar/rod, iron or non-alloy steel, coiled, C<.25%, nes			Hot rolled bar/rod, iron/non-alloy steel, coiled, C<.25%
721341	6digit	Hot rolled bar/rod, iron or non-alloy steel, coiled w <14mm, C .25-.6%			Hot rolled bar/rod, iron or non-alloy steel, coiled w <14mm, C .25-.6%
721349	6digit	Hot rolled bar/rod, iron or non-alloy steel, coiled, C 0.25-0.6%			Hot rolled bar/rod, iron or non-alloy steel, coiled, C 0.25-0.6%
721350	6digit	Bar/rod, iron or non-alloy steel, irregular coils, >0.6%C, nes			Bar/rod, iron/non-alloy steel, irregular coils, >.6%C
721410	6digit	Bar/rod, iron or non-alloy steel, forged			Bar/rod, iron/non-alloy steel, forged
721420	6digit	Bar/rod, iron or non-alloy steel, indented or twisted, nes			Bar/rod, iron/non-alloy steel, indent/twisted
721430	6digit	Bar/rod, iron or non-alloy steel, of free cutting steel, nes			Bar/rod, iron/non-alloy steel, free cutting steel
721440	6digit	Bar/rod, iron or non-alloy steel, hot formed <0.25%C, nes			Bar/rod, iron/non-alloy steel, hot formed <.25%C
721450	6digit	Bar/rod, iron or non-alloy steel, hot formed 0.25-0.6%C, nes			Bar/rod, iron or non-alloy steel, hot formed 0.25-0.6%C, nes
721460	6digit	Bar/rod, iron or non-alloy steel, hot formed >0.6%C, nes			Bar/rod, iron or non-alloy steel, hot formed >0.6%C, nes
721510	6digit	Bar/rod, cold formed/finished free cutting steel			Bar/rod, cold formed/finished free cutting steel
721520	6digit	Bar/rod, iron or non-alloy steel, cold formed/finished, <0.25%C			Bar/rod, iron/non-alloy steel, cold form/finished, <.25%C
721530	6digit	Bar/rod, iron or non-alloy steel, cold formed/finished, 0.25-0.6%C			Bar/rod, iron or non-alloy steel, cold formed/finished, 0.25-0.6%C
721540	6digit	Bar/rod, iron or non-alloy steel, cold formed/finished, >0.6%C			Bar/rod, iron/non-alloy steel, cold form/finished, >.6%C
721590	6digit	Bar/rod, iron or non-alloy steel, nes			Bar/rod, iron/non-alloy steel, nes
721610	6digit	Sections, U/I/H, iron or non-alloy steel, nfw than hot formed <80mm			Sections, U/I/H, iron/non-alloy steel, nfw hot formed <80mm
721621	6digit	Sections, L, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m			Sections, L, iron/non-alloy steel, <80m
721622	6digit	Sections, T, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m			Sections, T, iron/non-alloy steel, <80m
721631	6digit	Sections, U, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m			Sections, U, iron/non-alloy steel, >80m
721632	6digit	Sections, I, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m			Sections, I, iron/non-alloy steel, >80m
721633	6digit	Sections, H, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m			Sections, H, iron/non-alloy steel, >80m
721640	6digit	Sections,L/T,iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m			Sections, L/T, iron/non-alloy steel, >80m
721650	6digit	Sections, nes, iron or non-alloy steel, nfw hot-roll/drawn/extruded			Sections, nes, iron/non-alloy steel
721660	6digit	Sections, nes, iron or non-alloy steel, nfw than cold formed/finished			Sections, nes, iron/non-alloy steel, nfw cold formed/finished
721690	6digit	Angles/shapes/sections, iron or non-alloy steel, nes			Angles/shapes/sections, iron/non-alloy steel
721711	6digit	Wire, iron or non-alloy steel, not plated or coated, <0.25%C			Wire, iron/non-alloy steel, <.25%C
721712	6digit	Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C			Wire, iron/non-alloy steel, zinc plated/coated <.25%C
721713	6digit	Wire, iron or non-alloy steel, of base metal plated/coated nes, <0.25%C			Wire, iron/non-alloy steel, base metal plated/coated, <.25%C
721719	6digit	Wire, iron or non-alloy steel, <0.25% carbon, nes			Wire, iron or non-alloy steel, <0.25% carbon, nes
721721	6digit	Wire, iron or non-alloy steel, not plated or coated, 0.25-0.6%C			Wire, iron or non-alloy steel, not plated or coated, 0.25-0.6%C
721722	6digit	Wire, iron or non-alloy steel, zinc plated/coated, 0.25-0.6%C			Wire, iron or non-alloy steel, zinc plated/coated, 0.25-0.6%C
721723	6digit	Wire, iron or non-alloy steel, base metal plated/coated nes, 0.25-0.6%C			Wire, iron or non-alloy steel, base metal plated/coated nes, 0.25-0.6%C
721729	6digit	Wire, iron or non-alloy steel, 0.25-0.6% carbon, nes			Wire, iron or non-alloy steel, 0.25-0.6% carbon, nes
721731	6digit	Wire, iron or non-alloy steel, not plated or coated, >0.6%C			Wire, iron or non-alloy steel, not plated or coated, >0.6%C
721732	6digit	Wire, iron or non-alloy steel, zinc plated/coated, >0.6%C			Wire, iron or non-alloy steel, zinc plated/coated, >0.6%C
721733	6digit	Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C			Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C
721739	6digit	Wire, iron or non-alloy steel, more than 0.6% carbon, nes			Wire, iron/non-alloy steel, >.6%C
721810	6digit	Ingots and other primary forms, stainless steel			Ingots & primary forms, stainless steel
721890	6digit	Semi-finished products, stainless steel			Semi-finished products, of stainless steel
721911	6digit	Hot rolled stainless steel coil, w >600mm, t >10mm			Hot rolled stainless steel coil, w>600 t>10mm
721912	6digit	Hot rolled stainless steel coil, w >600mm, t 4.75-10m			Hot rolled stainless steel coil, w>600 t 4.75-10mm
721913	6digit	Hot rolled stainless steel coil, w >600mm, t 3-4.75mm			Hot rolled stainless steel coil, w>600 t 3-4.75mm
721914	6digit	Hot rolled stainless steel coil, w >600mm, t <3mm			Hot rolled stainless steel coil, w>600 t<3mm
721921	6digit	Hot rolled stainless steel flat, w >600mm, t >10mm			Hot rolled stainless steel flat, w>600 t>10mm
721922	6digit	Hot rolled stainless steel flat, w >600mm, t 4.75-10m			Hot rolled stainless steel flat, w>600 t 4.75-10mm
721923	6digit	Hot rolled stainless steel flat, w >600mm, t 3-4.75mm			Hot rolled stainless steel flat, w>600 t 3-4.75mm
721924	6digit	Hot rolled stainless steel flat, w >600mm, t <3mm			Hot rolled stainless steel flat, w>600 t<3mm
721931	6digit	Cold rolled stainless steel, w >600mm, t >4.75mm			Cold rolled stainless steel, w>600 t>4.75mm
721932	6digit	Cold rolled stainless steel, w >600mm, t 3.0-4.75mm			Cold rolled stainless steel, w>600 t 3-4.75mm
721933	6digit	Cold rolled stainless steel, w >600mm, t 1.0-3.0 mm			Cold rolled stainless steel, w>600 t 1-3mm
721934	6digit	Cold rolled stainless steel, w >600mm, t 0.5-1.0 mm			Cold rolled stainless steel, w>600 t .5-1mm
721935	6digit	Cold rolled stainless steel, w >600mm, t /0.5 mm			Cold rolled stainless steel, w>600 t /0.5mm
721990	6digit	Rolled stainless steel sheet, width > 600mm, nes			Rolled stainless steel sheet, w>600mm
722011	6digit	Hot rolled stainless steel sheet, w <600mm, t >4.75 m			Hot rolled stainless steel sheet, w<600mm t >4.75m
722012	6digit	Hot rolled stainless steel sheet, w <600mm, t <4.75 m			Hot rolled stainless steel sheet, w<600mm t<4.75m
722020	6digit	Stainless steel sheet, w <600mm, cold rolled/reduced			Stainless steel sheet, w<600mm, cold rolled/reduc
722090	6digit	Rolled stainless steel sheet, width < 600mm, nes			Rolled stainless steel sheet, w<600mm
722100	6digit	Bar or rod, stainless steel, hot rolled, coiled			Bar/rod of stainless steel, hot rolled, coiled
722210	6digit	Stainless steel bar nfw than hot rolled/drawn/extrude			Stainless steel bar nfw hot rolled/extrude
722220	6digit	Stainless steel bar nfw than cold formed/cold finishe			Stainless steel bar cold formed/finished
722230	6digit	Stainless steel bar or rod nes			Stainless steel bar/rod
722240	6digit	Angles, shapes and sections, stainless steel			Angles, shapes of stainless steel
722300	6digit	Wire of stainless steel			Wire of stainless steel
722410	6digit	Ingots, primary forms of alloy steel, except stainles			Ingots, primary forms of alloy steel
722490	6digit	Semi-finished products of alloy steel except stainles			Semi-finished products of alloy steel
722510	6digit	Flat rolled silicon-electrical steel, width >600mm			Flat rolled silicon-electrical steel, w>600mm
722520	6digit	Flat rolled high speed steel width >600mm			Flat rolled high-speed steel w>600mm
722530	6digit	Hot rolled alloy-steel, coils width >600mm, nes			Hot rolled alloy-steel, coils, w>600mm
722540	6digit	Hot rolled alloy-steel, not in coil width >600mm, nes			Hot rolled alloy-steel, w>600mm
722550	6digit	Cold rolled alloy-steel, width >600mm, nes			Cold rolled alloy-steel, w>600mm
722590	6digit	Flat rolled alloy-steel, width >600mm, nes			Flat rolled alloy-steel, w>600mm
722610	6digit	Flat rolled silicon-electrical steel, <600mm wide			Flat rolled silicon-electrical steel, w<600mm
722620	6digit	Flat rolled high speed steel <600mm wide			Flat rolled high speed steel, w<600mm
722691	6digit	Hot rolled alloy-steel nes nfw, <600mm wide			Hot rolled alloy-steel nfw, w<600mm
722692	6digit	Cold rolled alloy-steel nes nfw, <600mm wide			Cold rolled alloy-steel nfw, w<600mm
722699	6digit	Flat rolled alloy-steel, <600mm wide, nes			Flat rolled alloy-steel, w<600mm
722710	6digit	Bar/rod, of high speed steel, irregular coils			Bar/rod of high speed steel, irregular coils
722720	6digit	Bar/rod, of silico-manganese steel, irregular coils			Bar/rod of silico-manganese steel, irregular coils
722790	6digit	Bar/rod, alloy steel nes, irregularly wound coils			Bar/rod, alloy-steel, irregular coils
722810	6digit	Bar/rod of high speed steel not in coils			Bar/rod of high speed steel, not coiled
722820	6digit	Bar/rod of silico-manganese steel not in coils			Bar/rod, silico-manganese steel, not coiled
722830	6digit	Bar/rod, alloy steel nes,nfw hot rolled/drawn/extrude			Bar/rod, alloy-steel, nfw hot rolled/extrude
722840	6digit	Bar/rod nes, alloy steel nes, nfw forged			Bar/rod, alloy-steel, nfw forged
722850	6digit	Bar/rod nes, alloy steel nes, nfw cold formed/finishe			Bar/rod, alloy-steel, nfw cold formed/finished
722860	6digit	Bar/rod, alloy steel nes			Bar/rod, alloy-steel nes
722870	6digit	Angles, shapes and sections, alloy steel, nes			Angles, shapes of alloy-steel
722880	6digit	Hollow drill bars and rods of alloy/non-alloy steel			Hollow drill bars/rods of alloy/non-alloy steel
722910	6digit	Wire of high speed steel			Wire of high speed steel
722920	6digit	Wire of silico-manganese steel			Wire of silico-manganese steel
722990	6digit	Wire of alloy steel nes			Wire of alloy-steel nes
730110	6digit	Sheet piling of iron or steel			Sheet piling of iron or steel
730120	6digit	Angles, shapes and sections, welded, iron or steel			Angles, shapes, iron or steel, welded
730210	6digit	Railway/tramway rails, iron or steel			Rails, iron
730220	6digit	Sleepers (cross-ties), iron or steel			Sleepers (cross-ties), iron or steel
730230	6digit	Railway/tramway switch/crossing material, iron/steel			Rail crossing material, iron
730240	6digit	Railway fish plates and sole plates, iron or steel			Rail sole plates, iron
730290	6digit	Rail/tramway construction material of iron/steel, nes			Rail construction material, iron
730300	6digit	Tubes, pipes and hollow profiles, of cast iron			Tubes, cast iron
730410	6digit	Pipes, line, iron or steel, for oil or gas pipelines			Pipes, iron, for oil pipelines
730420	6digit	Casings, tubing and drill pipe, for oil drilling			Casings, for oil drilling
730431	6digit	Iron/non-alloy steel pipe, cold drawn/rolled, nes			Pipe, iron, cold rolled, nes
730439	6digit	Iron/non-alloy steel pipe or tubing, nes			Pipe, iron, nes
730441	6digit	Stainless steel pipe or tubing, cold rolled			Stainless steel pipe, cold rolled
730449	6digit	Stainless steel pipe or tubing, except cold rolled			Stainless steel pipe, not cold rolled
730451	6digit	Alloy steel pipe or tubing, cold rolled			Pipe, alloy steel, cold rolled
730459	6digit	Alloy steel pipe or tubing, except cold rolled			Pipe, alloy steel, not cold rolled
730490	6digit	Iron or steel tubes, pipes or hollow profiles, nes			Pipe, iron or steel, nes
730511	6digit	Pipe-line submerged arc welded steel diameter >406mm			Pipeline arc welded, steel, >406mm
730512	6digit	Pipe-line longitudinal nes welded steel,diameter>406m			Pipeline, long welded, steel >406mm
730519	6digit	Pipe (oil/gas line) iron or steel nes, diameter >406m			Oil pipeline, iron/steel, >406mm
730520	6digit	Casings,circular, iron/steel, oil/gas drilling >406mm			Casings, oil drilling, >406mm
730531	6digit	Steel pipes nes, longitudinally welded diameter>406mm			Pipe, long welded, steel, >406mm
730539	6digit	Pipes nes, iron/steel, welded nes, diameter >406.4mm			Pipe nes, iron/steel, welded >406mm
730590	6digit	Tube/pipe nes,iron/steel riveted etc, diameter>406.4m			Tubes, iron/steel, riveted >406mm
730610	6digit	Pipe (oil/gas line) iron or steel nes, diameter <406m			Oil pipeline, iron/steel, <406mm
730620	6digit	Casings,circular, iron/steel, oil/gas drilling <406mm			Casings, circular, iron/steel, oil drilling <406mm
730630	6digit	Pipes etc nes, iron/steel welded nes,diameter <406.4m			Pipes, iron/steel, welded, nes <406mm
730640	6digit	Pipes and tubing, stainless steel, welded			Pipes, stainless steel, welded
730650	6digit	Pipes and tubing, alloy steel nes, welded			Pipes, alloy steel, welded, nes
730660	6digit	Hollow profiles/tubes,iron/steel,non-circular, welded			Tubes, iron/steel, non-circular, welded
730690	6digit	Tube/pipe/hollow profile, iron/steel,riveted/open sea			Tubes, iron/steel, riveted <406mm
730711	6digit	Pipe fittings of non-malleable cast iron			Pipe fittings, non-malleable iron, cast
730719	6digit	Pipe fittings of malleable iron or steel, cast			Pipe fittings, malleable iron/steel, cast
730721	6digit	Flanges, stainless steel			Flanges, stainless steel
730722	6digit	Threaded elbows, bends and sleeves of stainless steel			Threaded bends, stainless steel
730723	6digit	Pipe fittings, butt welding of stainless steel			Pipe fittings, butt welding, stainless steel
730729	6digit	Pipe fittings of stainless steel except butt welding			Pipe fittings, stainless steel
730791	6digit	Pipe flanges, iron or steel except stainless/cast			Pipe flanges, iron/steel, nes
730792	6digit	Threaded fittings, iron or steel except stainless/cas			Threaded fittings, iron/steel
730793	6digit	Butt weld fittings, iron/steel except stainless/cast			Butt weld fittings, iron/steel
730799	6digit	Fittings, pipe or tube, iron or steel, nes			Fittings, pipes, iron/steel, nes
730810	6digit	Bridges and bridge sections, iron or steel			Bridges, iron/steel
730820	6digit	Towers and lattice masts, iron or steel			Towers, iron/steel
730830	6digit	Doors, windows, frames of iron or steel			Doors, iron/steel
730840	6digit	Props etc for scaffold, shuttering, pits, iron/steel			Props for scaffold, iron/steel
730890	6digit	Structures and parts of structures, iron or steel, ne			Structures, iron/steel, nes
730900	6digit	Reservoirs/tanks/vats/etc, iron/steel capacity >300l			Tanks, iron/steel, >300L
731010	6digit	Tank, cask or container, iron/steel, capacity 50-300l			Tank, iron/steel, 50-300L
731021	6digit	Cans, iron/steel, capacity <50l closed by crimp/solde			Cans, iron/steel, <50L, closed
