"","code","name","level","name_en","name_es","name_short_es","name_short_en","parent_id"
1108,"8436","Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof","4digit","Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof","Las demás máquinas y aparatos para la agricultura, horticultura, silvicultura, avicultura o apicultura, incluidos los germinadores con dispositivos mecánicos o térmicos incorporados y las incubadoras y criadoras avícolas.","Las demás máquinas para la agricultura","Other agricultural machinery",1072.0
1109,"8437","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof","4digit","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof","Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas de vaina secas; máquinas y aparatos para molienda o tratamiento de cereales u hortalizas de vaina secas, excepto las de tipo rural.","Máquinas para el tratamiento de granos","Machinery for processing grain",1072.0
1110,"8438","Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils; parts thereof","4digit","Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils; parts thereof","Máquinas y aparatos, no expresados ni comprendidos en otra parte de este Capítulo, para la preparación o fabricación industrial de alimentos o bebidas, excepto las máquinas y aparatos para extracción o preparación de aceites o grasas, animales o vegetales fijos.","Máquinas para preparación industrial de alimentos o bebidas","Machinery for the industrial preparation of food or drink",1072.0
1111,"8439","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof","4digit","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof","Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas o para la fabricación o acabado de papel o cartón.","Máquinas para la fabricación de papel","Machinery for making paper",1072.0
1112,"8440","Bookbinding machinery, including book-sewing machines, and parts thereof","4digit","Bookbinding machinery, including book-sewing machines, and parts thereof","Máquinas y aparatos para encuadernación, incluidas las máquinas para coser pliegos.","Máquinas y aparatos para encuadernación","Bookbinding machinery",1072.0
1113,"8441","Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds, and parts thereof","4digit","Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds, and parts thereof","Las demás máquinas y aparatos para el trabajo de la pasta de papel, del papel o cartón, incluidas las cortadoras de cualquier tipo.","Las demás máquinas para el trabajo del papel","Other machinery for making paper",1072.0
1114,"8442","Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,","4digit","Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,","Máquinas, aparatos y material (excepto las máquinas herramienta de las partidas 84.56 a 84.65) para preparar o fabricar clisés, planchas, cilindros o demás elementos impresores; clisés, planchas, cilindros y demás elementos impresores; piedras litográficas, planchas, placas y cilindros, preparados para la impresión (por ejemplo: aplanados, graneados, pulidos).","Máquinas para fabricar elementos impresores","Machinery for making printing components",1072.0
1115,"8443","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof","4digit","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof","Máquinas y aparatos para imprimir mediante planchas, cilindros y demás elementos impresores de la partida 84.42; las demás máquinas impresoras, copiadoras y de fax, incluso combinadas entre sí; partes y accesorios.","Impresoras y copiadoras","Printers and copiers",1072.0
1116,"8444","Machines to extrude, draw, cut manmade textile fibres","4digit","Machines to extrude, draw, cut manmade textile fibres","Máquinas para extrudir, estirar, texturar o cortar materia textil sintética o artificial.","Máquinas para cortar materia textil sintética","Machines to extrude, cut manmade textile fibres",1072.0
1117,"8445","Machines for preparing textile fibers; spinning, doubling or twisting machines and other machinery for producing textile yarns; textile reeling or winding (including weft winding) machines and machines for preparing textile yarns for use on the machines o","4digit","Machines for preparing textile fibers; spinning, doubling or twisting machines and other machinery for producing textile yarns; textile reeling or winding (including weft winding) machines and machines for preparing textile yarns for use on the machines o","Máquinas para la preparación de materia textil; máquinas para hilar, doblar o retorcer materia textil y demás máquinas y aparatos para la fabricación de hilados textiles; máquinas para bobinar (incluidas las canilleras) o devanar materia textil y máquinas para la preparación de hilados textiles para su utilización en las máquinas de las partidas 84.46 u 84.47.","Máquinas para la preparación de materia textil","Machines for preparing textile fibers",1072.0
1118,"8446","Weaving machines (looms)","4digit","Weaving machines (looms)","Telares.","Telares","Looms",1072.0
1119,"8447","Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting","4digit","Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting","Máquinas de tricotar, de coser por cadeneta, de entorchar, de fabricar tul, encaje, bordados, pasamanería, trenzas, redes o de insertar mechones.","Máquinas de tricotar","Knitting machines",1072.0
1120,"8448","Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, Jacquards, automatic stop motions and shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this","4digit","Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, Jacquards, automatic stop motions and shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this","Máquinas y aparatos auxiliares para las máquinas de las partidas 84.44, 84.45, 84.46 u 84.47 (por ejemplo: maquinitas para lizos, mecanismos Jacquard, paraurdimbres y paratramas, mecanismos de cambio de lanzadera); partes y accesorios identificables como destinados, exclusiva o principalmente, a las máquinas de esta partida o de las partidas 84.44, 84.45, 84.46 u 84.47 (por ejemplo: husos, aletas, guarniciones de cardas, peines, barretas, hileras, lanzaderas, lizos y cuadros de lizos, agujas, platinas, ganchos).","Aparatos auxiliares para máquinas de tejer","Auxiliary machinery for use with knitting and textile machines",1072.0
1121,"8449","Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats; parts thereof:","4digit","Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats; parts thereof:","Máquinas y aparatos para la fabricación o acabado del fieltro o tela sin tejer, en pieza o con forma, incluidas las máquinas y aparatos para la fabricación de sombreros de fieltro; hormas de sombrerería.","Máquinas para la fabricación del fieltro","Machinery to manufacture felt",1072.0
1122,"8450","Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof","4digit","Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof","Máquinas para lavar ropa, incluso con dispositivo de secado.","Lavadoras de ropa","Household- or laundry-type washing machines",1072.0
1123,"8451","Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and m","4digit","Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and m","Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas.","Máquinas para el procesamiento de tela","Machinery for processing fabrics",1072.0
1124,"8452","Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof","4digit","Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof","Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente concebidos para máquinas de coser; agujas para máquinas de coser.","Máquinas de coser","Sewing machines",1072.0
1125,"8453","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines; parts thereof","4digit","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines; parts thereof","Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser.","Máquinas para la preparación de cuero","Machinery for preparing leather",1072.0
1126,"8454","Converters, ladles, ingot molds and casting machines, of a kind used in metallurgy or in metal foundries, and parts thereof","4digit","Converters, ladles, ingot molds and casting machines, of a kind used in metallurgy or in metal foundries, and parts thereof","Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones.","Máquinas de colar para metalurgia","Machines used in metallurgy",1072.0
1127,"8455","Metal-rolling mills and rolls therefor; parts thereof","4digit","Metal-rolling mills and rolls therefor; parts thereof","Laminadores para metal y sus cilindros.","Laminadores para metal","Metal-rolling mills",1072.0
1128,"8456","Machine tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron-beam, ionic-beam or plasma arc processes","4digit","Machine tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron-beam, ionic-beam or plasma arc processes","Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua.","Máquinas para trabajar materiales mediante láser y métodos semejantes","Machines for working materials by laser and similar means",1072.0
1129,"8457","Machining centers, unit construction machines (single station) and multistation transfer machines, for working metal","4digit","Machining centers, unit construction machines (single station) and multistation transfer machines, for working metal","Centros de mecanizado, máquinas de puesto fijo y máquinas de puestos múltiples, para trabajar metal.","Centros de mecanizado para trabajar metal","Machining centers for working metal",1072.0
1130,"8458","Lathes (including turning centers) for removing metal","4digit","Lathes (including turning centers) for removing metal","Tornos (incluidos los centros de torneado) que trabajen por arranque de metal.","Tornos que trabajen por arranque de metal","Lathes for removing metal",1072.0
1131,"8459","Machine tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centers) of heading 8458","4digit","Machine tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centers) of heading 8458","Máquinas (incluidas las unidades de mecanizado de correderas) de taladrar, escariar, fresar o roscar (incluso aterrajar), metal por arranque de materia, excepto los tornos (incluidos los centros de torneado) de la partida 84.58.","Máquinas de taladrar metal por arranque de materia","Machine tools for drilling by removing metal",1072.0
1132,"8460","Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal or cermets by means of grinding stones, abrasives or polishing products, other than gear cutting, gear grinding or gear finishing machines of headin","4digit","Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal or cermets by means of grinding stones, abrasives or polishing products, other than gear cutting, gear grinding or gear finishing machines of headin","Maquinas de desbarbar, afilar, amolar, rectificar, lapear (bruñir), pulir o hacer otras operaciones de acabado, para metal o cermet, mediante muelas, abrasivos o productos para pulir, excepto las maquinas para tallar o acabar engranajes de la partida 84.61.","Máquinas con muelas muelas para acabados de metal o cermet","Machines with grinding stones for finishing metal",1072.0
1133,"8461","Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine tools working by removing metal or cermets, not elsewhere specified or included","4digit","Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine tools working by removing metal or cermets, not elsewhere specified or included","Máquinas de cepillar, limar, mortajar, brochar, tallar o acabar engranajes, aserrar, trocear y demás máquinas herramienta que trabajen por arranque de metal o cermet, no expresadas ni comprendidas en otra parte.","Otras máquinas de cepillar y cortar metales","Other machine tools for planing and cutting metals",1072.0
1134,"8462","Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met","4digit","Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met","Máquinas (incluidas las prensas) de forjar o estampar, martillos pilón y otras máquinas de martillar, para trabajar metal; máquinas (incluidas las prensas) de enrollar, curvar, plegar, enderezar, aplanar, cizallar, punzonar o entallar, metal; prensas para trabajar metal o carburos metálicos, no expresadas anteriormente.","Máquinas para prensar y forjar metal","Machine tools for molding and forging metals",1072.0
1135,"8463","Other machine tools for working metal or cermets, without removing material","4digit","Other machine tools for working metal or cermets, without removing material","Las demás máquinas herramienta para trabajar metal o cermet, que no trabajen por arranque de materia.","Las demás máquinas herramienta para trabajar metal","Other machine tools for working metal, without removal",1072.0
1136,"8464","Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","4digit","Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","Máquinas herramienta para trabajar piedra, cerámica, hormigón, amiantocemento o materias minerales similares, o para trabajar el vidrio en frío.","Máquinas herramienta para trabajar piedra","Machine tools for working stone",1072.0
1137,"8465","Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials","4digit","Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials","Máquinas herramienta (incluidas las de clavar, grapar, encolar o ensamblar de otro modo) para trabajar madera, corcho, hueso, caucho endurecido, plástico rígido o materias duras similares.","Máquinas herramienta para trabajar madera","Machine tools for working wood",1072.0
1138,"8466","Parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine tools; tool holders for any type of to","4digit","Parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine tools; tool holders for any type of to","Partes y accesorios identificables como destinados, exclusiva o principalmente, a las máquinas de las partidas 84.56 a 84.65, incluidos los portapiezas y portaútiles, dispositivos de roscar de apertura automática, divisores y demás dispositivos especiales para montar en máquinas herramienta; portaútiles para herramientas de mano de cualquier tipo.","Partes para máquinas para trabajar maderas o metales","Parts and accessories for metal working machines",1072.0
1139,"8467","Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or nonelectric motor, and parts thereof","4digit","Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or nonelectric motor, and parts thereof","Herramientas neumáticas, hidráulicas o con motor incorporado, incluso eléctrico, de uso manual.","Herramientas neumáticas, hidráulicas o con motor incorporado de uso manual","Tools for hand working, pneumatic, hydraulic motors",1072.0
1140,"8468","Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 8515; gas-operated surface tempering machines and appliances; parts thereof","4digit","Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 8515; gas-operated surface tempering machines and appliances; parts thereof","Máquinas y aparatos para soldar, aunque puedan cortar, excepto los de la partida 85.15; máquinas y aparatos de gas para temple superficial.","Aparatos para soldar","Machinery for soldering",1072.0
1141,"8469","Typewriters other than printers of heading 8443; word processing machines","4digit","Typewriters other than printers of heading 8443; word processing machines","Máquinas de escribir, excepto las impresoras de la partida 84.43; máquinas para tratamiento o procesamiento de textos.","Máquinas de escribir","Word processing machines",1072.0
1142,"8470","Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers","4digit","Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers","Maquinas de calcular y maquinas de bolsillo para registrar, reproducir y visualizar datos con funcion de calculo; maquinas de contabilidad, de franquear, expedir boletos (tiques) y maquinas similares, con dispositivo de calculo incorporado; cajas registradoras.","Máquinas de calcular, cajas registradoras etc.","Calculating machines, cash registers etc.",1072.0
1143,"8471","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included","4digit","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included","Máquinas automáticas para tratamiento o procesamiento de datos y sus unidades; lectores magnéticos u ópticos, máquinas para registro de datos sobre soporte en forma codificada y máquinas para tratamiento o procesamiento de estos datos, no expresados ni comprendidos en otra parte.","Computadores","Computers",1072.0
1144,"8472","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines)","4digit","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines)","Las demás máquinas y aparatos de oficina (por ejemplo: copiadoras hectográficas, mimeógrafos, máquinas de imprimir direcciones, distribuidores automáticos de billetes de banco, máquinas de clasificar, contar o encartuchar monedas, sacapuntas, perforadoras, grapadoras).","Las demás máquina de oficina","Other office machines",1072.0
1145,"8473","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8469 to 8472","4digit","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8469 to 8472","Partes y accesorios (excepto los estuches, fundas y similares) identificables como destinados, exclusiva o principalmente, a las máquinas o aparatos de las partidas 84.69 a 84.72.","Partes y accesorios de máquinas de oficina","Parts and accessories for office machines",1072.0
1146,"8474","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, c","4digit","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, c","Máquinas y aparatos de clasificar, cribar, separar, lavar, quebrantar, triturar, pulverizar, mezclar, amasar o sobar, tierra, piedra u otra materia mineral sólida (incluidos el polvo y la pasta); máquinas de aglomerar, formar o moldear combustibles minerales sólidos, pastas cerámicas, cemento, yeso o demás materias minerales en polvo o pasta; máquinas de hacer moldes de arena para fundición.","Máquinas para trabajar tierra, piedra y minerales","Machinery for working earth, stone, and other minerals",1072.0
1147,"8475","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof","4digit","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof","Máquinas para montar lámparas, tubos o válvulas eléctricos o electrónicos o lámparas de destello, que tengan envoltura de vidrio; máquinas para fabricar o trabajar en caliente el vidrio o sus manufacturas.","Máquinas para montar lámparas","Machines for assembling electric lamps",1072.0
1148,"8476","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof","4digit","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof","Máquinas automáticas para la venta de productos (por ejemplo: sellos (estampillas), cigarrillos, alimentos, bebidas), incluidas las máquinas para cambiar moneda.","Máquinas automáticas para la venta de productos","Automatic goods-vending machines",1072.0
1149,"8477","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter; parts thereof","4digit","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter; parts thereof","Máquinas y aparatos para trabajar caucho o plástico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte de este Capítulo.","Máquinas y aparatos para trabajar caucho o plástico","Machinery for working rubber or plastics",1072.0
1150,"8478","Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof","4digit","Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof","Máquinas y aparatos para preparar o elaborar tabaco, no expresados ni comprendidos en otra parte de este Capítulo.","Máquinas para preparar tabaco","Machinery for preparing tobacco",1072.0
1151,"8479","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof","4digit","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof","Máquinas y aparatos mecánicos con función propia, no expresados ni comprendidos en otra parte de este Capítulo.","Máquinas con función propia n.p.c.","Machines having individual functions n.e.c.",1072.0
1152,"8480","Molding boxes for metal foundry; mold bases; molding patterns; molds for metal (other than ingot molds), metal carbides, glass, mineral materials, rubber or plastics","4digit","Molding boxes for metal foundry; mold bases; molding patterns; molds for metal (other than ingot molds), metal carbides, glass, mineral materials, rubber or plastics","Cajas de fundición; placas de fondo para moldes; modelos para moldes; moldes para metal (excepto las lingoteras), carburos metálicos, vidrio, materia mineral, caucho o plástico.","Cajas de fundición","Molding boxes for metal foundry",1072.0
1153,"8481","Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof","4digit","Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof","Artículos de grifería y órganos similares para tuberías, calderas, depósitos, cubas o continentes similares, incluidas las válvulas reductoras de presión y las válvulas termostáticas.","Artículos de grifería para tuberías, calderas, etc.","Appliances for thermostatically controlled valves",1072.0
1154,"8482","Ball or roller bearings, and parts thereof","4digit","Ball or roller bearings, and parts thereof","Rodamientos de bolas, de rodillos o de agujas.","Rodamientos de bolas","Ball or roller bearings",1072.0
1155,"8483","Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pul","4digit","Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pul","Árboles de transmisión (incluidos los de levas y los cigüeñales) y manivelas; cajas de cojinetes y cojinetes; engranajes y ruedas de fricción; husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los convertidores de par; volantes y poleas, incluidos los motones; embragues y órganos de acoplamiento, incluidas las juntas de articulación.","Árboles de transmisión","Transmission shafts",1072.0
1156,"8484","Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals","4digit","Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals","Juntas metaloplásticas; surtidos de juntas o empaquetaduras de distinta composición presentados en bolsitas, sobres o envases análogos; juntas mecánicas de estanqueidad.","Surtidos de juntas de distinta composición","Gaskets and similar joints of metal sheeting",1072.0
1157,"8485","Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.","4digit","Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.","Partes de maquinas o aparatos, no expresadas ni comprendidas en otra parte de este capitulo, sin conexiones electricas, partes aisladas electricamente, bobinados, contactos ni otras caracteristicas electricas.","Partes de maquinas o aparatos, n.c.p., sin caracteristicas electricas","Machinery parts, not containing electrical features, n.e.c.",1072.0
1158,"8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this chapter; parts and accessories:","4digit","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this chapter; parts and accessories:","Máquinas y aparatos utilizados, exclusiva o principalmente, para la fabricación de semiconductores en forma de monocristales periformes u obleas (“wafers”), dispositivos semiconductores, circuitos electrónicos integrados o dispositivos de visualización (display) de pantalla plana; máquinas y aparatos descritos en la Nota 9 C) de este Capítulo; partes y accesorios.","Máquinas para fabricar semiconductores","Machines to produce semiconductors",1072.0
1159,"8487","Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, and not specified or included elsewhere in this chapter:","4digit","Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, and not specified or included elsewhere in this chapter:","Partes de máquinas o aparatos, no expresadas ni comprendidas en otra parte de este Capítulo, sin conexiones eléctricas, partes aisladas eléctricamente, bobinados, contactos ni otras características eléctricas.","Otras partes no eléctricas para máquinas","Other non-electric parts for machines",1072.0
1160,"9","Electronics","section","Electronics","Electrónicos","Electrónicos","Electronics",""
1161,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles,","2digit","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles,","Maquinaria y equipo eléctrico y sus partes; grabadores y reproductores de sonido, grabadoras y reproductores de imagen de televisión y de sonido, y las partes y accesorios de estos aparatos","Maquinaria y equipos eléctricos","Electrical machinery and equipment",1160.0
1162,"8501","Electric motors and generators (excluding generating sets)","4digit","Electric motors and generators (excluding generating sets)","Motores y generadores, eléctricos, excepto los grupos electrógenos.","Motores y generadores, eléctricos","Electric motors and generators",1161.0
1163,"8502","Electric generating sets and rotary converters","4digit","Electric generating sets and rotary converters","Grupos electrógenos y convertidores rotativos eléctricos.","Juego de generación eléctrica y convertidores rotativos","Electric generating sets and rotary converters",1161.0
1164,"8503","Parts suitable for use solely or principally with the machines of heading8501 or 8502:","4digit","Parts suitable for use solely or principally with the machines of heading8501 or 8502:","Partes identificables como destinadas, exclusiva o principalmente, a las máquinas de las partidas 85.01 u 85.02.","Partes para generadores eléctricos","Parts for use with electric generators",1161.0
1165,"8504","Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof","4digit","Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof","Transformadores eléctricos, convertidores eléctricos estáticos (por ejemplo, rectificadores) y bobinas de reactancia (autoinducción).","Transformadores eléctricos","Electrical transformers",1161.0
1166,"8505","Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting","4digit","Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting","Electroimanes; imanes permanentes y artículos destinados a ser imantados permanentemente; platos, mandriles y dispositivos magnéticos o electromagnéticos similares, de sujeción; acoplamientos, embragues, variadores de velocidad y frenos, electromagnéticos; cabezas elevadoras electromagnéticas.","Electroimanes","Electromagnets",1161.0
1167,"8506","Primary cells and primary batteries; parts thereof","4digit","Primary cells and primary batteries; parts thereof","Pilas y baterías de pilas, eléctricas.","Pilas y baterías de pilas, eléctricas","Primary cells and primary batteries",1161.0
1168,"8507","Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof","4digit","Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof","Acumuladores eléctricos, incluidos sus separadores, aunque sean cuadrados o rectangulares.","Acumuladores eléctricos","Batteries",1161.0
